vowel	stress	word	norm_F1	norm_F2	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	F1@0%	F2@0%	F1@10%	F2@10%	F1@20%	F2@20%	F1@30%	F2@30%	F1@40%	F2@40%	F1@50%	F2@50%	F1@60%	F2@60%	F1@70%	F2@70%	F1@80%	F2@80%	F1@90%	F2@90%	F1@100%	F2@100%	nFormants
AH	1	OF	676	1040	1319.913	1319.893	1319.953	0.06	6	3	2	2	0	0	N		670	1035	670	1035	670	1035	670	1035	675	1039	681	1041	677	1053	670	1074	670	1074	670	1074	670	1074	6
AH	0	THE	542	1674	1320.113	1320.093	1320.153	0.06	*	0	0	0	3	0	N		523	1649	523	1649	523	1649	523	1649	538	1671	566	1709	579	1690	572	1652	572	1652	572	1652	572	1652	5
IH	1	THINGS	555	2136	1320.26	1320.243	1320.293	0.05	1	4	6	2	3	3	N		547	2122	547	2122	547	2122	547	2122	551	2137	570	2189	605	2261	617	2274	617	2274	617	2274	617	2274	5
IY	1	SHE	438	2474	1320.69	1320.643	1320.783	0.14	12	0	0	0	5	0	N		971	2770	971	2770	878	2744	438	2473	433	2482	408	2553	421	2605	434	2514	415	2460	412	2460	412	2460	4
IH	0	DID	584	2093	1320.91	1320.873	1320.983	0.11	1	1	4	2	3	0	N		507	2083	507	2083	507	2083	550	2098	587	2089	595	2058	597	2035	584	2015	552	1994	552	1994	552	1994	5
AY	1	I	847	1219	1321.165	1321.083	1321.263	0.18	41	0	0	0	0	0	N		614	1749	614	1749	553	1922	826	1364	774	1123	841	1211	877	1257	910	1410	727	1715	627	1683	627	1683	5
UH	1	WOULD	483	1493	1321.316	1321.293	1321.363	0.07	7	1	4	2	9	0	N		465	1396	465	1396	465	1396	465	1396	483	1493	522	1613	551	1698	548	1803	548	1803	548	1803	548	1803	5
EH	1	THEN	778	1740	1321.5	1321.473	1321.553	0.08	2	4	4	2	3	0	N		713	1724	713	1724	713	1724	722	1727	778	1740	806	1738	828	1743	826	1764	820	1764	820	1764	820	1764	5
AA	1	START	736	1253	1321.843	1321.823	1321.883	0.06	44	6	4	2	3	3	N		725	1301	725	1301	725	1301	725	1301	735	1258	745	1210	744	1156	741	1139	741	1139	741	1139	741	1139	5
UW	1	DOING	497	1893	1322.08	1322.073	1322.183	0.11	73	0	0	0	3	1	N		497	1893	497	1893	497	1893	513	1949	548	1907	569	1871	580	1785	578	1683	575	1631	575	1631	575	1631	5
IH	0	DOING	652	1788	1322.226	1322.183	1322.313	0.13	1	4	6	2	0	0	N		579	1483	579	1483	579	1483	602	1520	636	1765	614	1341	621	1221	617	1029	644	1658	644	1658	644	1658	6
AH	0	AND	1030	1977	1322.713	1322.693	1322.753	0.06	*	4	4	2	0	3	N		822	1872	822	1872	822	1872	822	1872	1031	1973	924	1967	786	1769	789	1673	789	1673	789	1673	789	1673	5
AE	1	THAT	1008	1500	1322.87	1322.843	1322.923	0.08	3	1	4	1	3	0	N		945	1506	945	1506	945	1506	953	1502	1008	1500	1047	1515	1047	1469	1024	1376	1020	1372	1020	1372	1020	1372	4
AH	1	MUST'VE	719	1109	1323.023	1323.003	1323.063	0.06	6	3	4	1	2	4	N		640	1008	640	1008	640	1008	640	1008	709	1097	830	1213	744	1110	722	1096	722	1096	722	1096	722	1096	6
IH	0	BEEN	552	1860	1323.31	1323.293	1323.343	0.05	1	4	4	2	1	0	N		558	1880	558	1880	558	1880	558	1880	555	1868	542	1856	530	1851	521	1848	521	1848	521	1848	521	1848	4
IH	1	REALLY	585	2239	1323.463	1323.443	1323.503	0.06	1	5	4	2	7	1	N		560	2118	560	2118	560	2118	560	2118	581	2225	612	2354	612	2444	598	2468	598	2468	598	2468	598	2468	3
AH	1	FRUSTRATING	673	1774	1323.74	1323.723	1323.773	0.05	6	3	4	1	8	5	N		677	1782	677	1782	677	1782	677	1782	676	1779	633	1750	586	1715	572	1703	572	1703	572	1703	572	1703	5
EY	2	FRUSTRATING	634	2298	1323.955	1323.943	1324.073	0.13	21	1	4	1	8	1	N		634	2298	634	2298	634	2298	626	2342	568	2375	457	2385	410	2413	387	2445	377	2505	377	2505	377	2505	3
AH	0	FOR	655	1504	1324.383	1324.353	1324.443	0.09	*	0	0	0	1	0	N		604	1511	604	1511	604	1511	618	1509	657	1504	687	1512	717	1581	756	1623	773	1628	773	1628	773	1628	5
AH	1	BUT	768	1228	1325.24	1325.203	1325.313	0.11	6	1	4	1	1	0	N		687	1216	687	1216	687	1216	731	1236	772	1226	801	1227	829	1262	815	1302	815	1349	815	1349	815	1349	5
AH	1	UM	867	1532	1325.496	1325.423	1325.643	0.22	6	4	1	2	0	0	N		969	2048	969	2048	972	2256	867	1510	859	1536	854	1636	855	1725	798	1643	750	1524	696	1550	696	1550	4
AE	1	ACTUALLY	908	1600	1326.796	1326.743	1326.903	0.16	3	1	6	1	0	4	N		1184	1926	1184	1926	1347	2164	1144	1944	903	1605	910	1651	834	1698	759	1784	679	1802	650	1802	650	1802	5
IY	0	ACTUALLY	500	2379	1327.213	1327.133	1327.373	0.24	12	0	0	0	7	0	N		564	2200	564	2200	523	2268	491	2358	521	2395	504	2409	413	2435	583	2427	395	2369	669	2089	669	2089	5
AY	1	I	791	1524	1328.313	1328.263	1328.363	0.1	41	0	0	0	0	0	N		1002	2000	1002	2000	1002	2000	1060	2134	914	1953	553	1537	902	1561	832	1666	807	1808	807	1808	807	1808	5
AE	1	YEAH	752	1958	1328.806	1328.783	1328.853	0.07	3	0	0	0	9	0	N		721	1969	721	1969	721	1969	721	1969	752	1958	737	1877	710	1870	716	1942	716	1942	716	1942	716	1942	5
IH	1	REALLY	589	1844	1329.15	1329.133	1329.183	0.05	1	5	4	2	7	1	N		588	1821	588	1821	588	1821	588	1821	589	1832	586	1888	574	1992	551	1958	551	1958	551	1958	551	1958	6
IY	0	REALLY	386	1778	1329.266	1329.233	1329.333	0.1	12	0	0	0	7	0	N		434	1453	434	1453	434	1453	415	1778	385	1763	385	1700	349	1725	326	1733	347	1719	347	1719	347	1719	6
IY	0	REALLY	443	2187	1329.79	1329.773	1329.823	0.05	12	0	0	0	7	0	N		439	2158	439	2158	439	2158	439	2158	441	2172	444	2178	414	2053	405	2010	405	2010	405	2010	405	2010	5
AW	1	ABOUT	823	1396	1330.08	1330.073	1330.163	0.09	42	1	4	1	1	0	N		823	1396	823	1396	823	1396	817	1397	794	1395	801	1417	824	1459	836	1486	830	1493	830	1493	830	1493	5
AY	1	I	828	1583	1330.264	1330.263	1330.323	0.06	41	0	0	0	0	0	N	m	817	1631	817	1631	817	1631	820	1618	827	1575	809	1561	776	1547	747	1559	746	1599	746	1599	746	1599	4
IY	1	FEEL	585	1677	1330.423	1330.403	1330.463	0.06	11	5	4	2	1	0	N		608	1800	608	1800	608	1800	608	1800	582	1694	595	1561	593	1446	598	1388	598	1388	598	1388	598	1388	5
AY	1	I	763	1711	1330.531	1330.543	1330.633	0.09	41	0	0	0	0	0	N		763	1711	763	1711	763	1711	743	1798	758	1874	1041	1938	1530	1998	1186	1965	854	1907	854	1907	854	1907	4
IY	1	FEEL	585	1700	1330.98	1330.963	1331.013	0.05	11	5	4	2	1	0	N		588	1728	588	1728	588	1728	588	1728	584	1714	611	1637	605	1561	601	1528	601	1528	601	1528	601	1528	5
IH	1	KINDA	627	1544	1331.153	1331.133	1331.193	0.06	1	4	4	2	6	4	N		667	1541	667	1541	667	1541	667	1541	625	1543	737	1564	807	1558	809	1541	809	1541	809	1541	809	1541	5
AE	1	BAD	869	1464	1331.456	1331.403	1331.563	0.16	3	1	4	2	1	0	N		833	1399	833	1399	831	1395	826	1431	885	1480	895	1537	884	1568	813	1596	683	1572	677	1555	677	1555	4
AA	1	CAUSE	444	1591	1331.856	1331.823	1331.923	0.1	5	3	4	2	6	0	N		402	655	402	655	402	655	391	903	461	1696	507	1859	492	1503	475	1084	478	1125	478	1125	478	1125	6
OW	1	NO	805	1463	1332.785	1332.733	1333.013	0.28	63	0	0	0	4	0	N		773	1716	773	1716	800	1489	788	1464	783	1490	741	1684	656	1645	683	2137	688	2030	660	2240	660	2240	4
AY	1	QUITE	786	1461	1334.763	1334.703	1334.823	0.12	47	1	4	1	9	0	N	s	613	1024	613	1024	620	1028	713	1148	720	1216	756	1309	795	1539	749	1603	752	1610	752	1610	752	1610	5
AA	1	LOT	622	1237	1334.98	1334.953	1335.033	0.08	5	1	4	1	7	0	N		606	1275	606	1275	606	1275	608	1270	622	1237	651	1194	661	1152	645	1147	642	1147	642	1147	642	1147	5
AH	0	THE	545	1579	1335.213	1335.183	1335.273	0.09	*	0	0	0	3	0	N		547	1571	547	1571	547	1571	547	1579	545	1577	525	1532	472	1534	492	1566	509	1572	509	1572	509	1572	5
IH	1	THINGS	556	2027	1335.356	1335.333	1335.403	0.07	1	4	6	2	3	3	N		560	1943	560	1943	560	1943	560	1943	556	2027	546	2048	540	2111	532	2177	532	2177	532	2177	532	2177	4
AH	0	THAT	573	1626	1335.64	1335.613	1335.693	0.08	*	1	4	1	3	0	N		561	1499	561	1499	561	1499	564	1510	573	1626	597	1705	609	1722	569	1732	564	1734	564	1734	564	1734	5
IY	1	SHE	378	2268	1335.88	1335.853	1335.933	0.08	12	0	0	0	5	0	N		366	2014	366	2014	366	2014	367	2035	378	2268	375	2224	372	2175	371	2142	371	2141	371	2141	371	2141	5
IH	1	DID	509	1923	1336.05	1336.013	1336.123	0.11	1	1	4	2	3	0	N		518	1962	518	1962	518	1962	514	1927	508	1924	501	1902	490	1859	487	1828	491	1825	491	1825	491	1825	4
EH	1	THEN	632	1608	1336.25	1336.233	1336.283	0.05	2	4	4	2	3	0	N		621	1619	621	1619	621	1619	621	1619	627	1613	646	1588	647	1545	644	1526	644	1526	644	1526	644	1526	4
AY	1	I'D	782	1416	1336.352	1336.333	1336.433	0.1	41	1	4	2	0	0	N		564	1346	564	1346	564	1346	723	1341	782	1419	765	1503	743	1627	690	1753	614	1780	614	1780	614	1780	5
AA	1	START	649	1146	1336.65	1336.633	1336.683	0.05	44	6	4	2	3	3	N		640	1168	640	1168	640	1168	640	1168	645	1156	657	1115	659	1108	660	1114	660	1114	660	1114	660	1114	5
UW	1	DOING	501	1723	1336.88	1336.873	1336.933	0.06	73	0	0	0	3	1	N		501	1723	501	1723	501	1723	501	1723	502	1738	517	1748	567	1731	582	1719	582	1719	582	1719	582	1719	6
IH	0	DOING	624	1765	1336.97	1336.933	1337.043	0.11	1	4	6	2	0	0	N		587	1731	587	1731	587	1731	607	1743	625	1768	615	1840	616	1917	592	1952	585	2001	585	2001	585	2001	6
AH	0	AND	619	2225	1337.123	1337.103	1337.163	0.06	*	4	4	2	0	3	N		605	2271	605	2271	605	2271	605	2271	618	2231	626	2143	619	2007	605	1926	605	1926	605	1926	605	1926	5
UW	1	DOING	489	1514	1337.61	1337.603	1337.703	0.1	73	0	0	0	3	1	N		489	1514	489	1514	489	1514	497	1566	506	1625	508	1618	489	1587	489	1501	488	1360	488	1360	488	1360	6
EH	1	BETTER	823	1701	1337.933	1337.893	1338.013	0.12	2	1	4	1	1	1	N		596	1556	596	1556	596	1556	719	1602	826	1715	806	1798	788	1789	759	1697	706	1701	706	1701	706	1701	5
AA	1	NOT	769	1125	1338.443	1338.403	1338.523	0.12	5	1	4	1	4	0	N		791	1294	791	1294	791	1294	783	1171	766	1125	735	1124	701	1007	712	1006	728	999	728	999	728	999	4
IH	0	BECAUSE	694	1923	1338.653	1338.623	1338.713	0.09	1	1	6	1	1	1	N		663	1799	663	1799	663	1799	686	1832	691	1930	658	2058	565	2033	570	1867	596	1845	596	1845	596	1845	5
AH	1	BECAUSE	688	1661	1338.8	1338.773	1338.853	0.08	6	3	4	2	6	0	N		630	1748	630	1748	630	1748	646	1728	688	1661	655	1702	571	1724	486	1596	473	1577	473	1577	473	1577	5
AA	1	NOT	794	1379	1339.31	1339.273	1339.383	0.11	5	1	4	1	4	0	N		752	1439	752	1439	752	1439	780	1436	795	1362	776	1207	729	1064	671	995	702	1027	702	1027	702	1027	6
IH	0	BECAUSE	478	1252	1339.483	1339.463	1339.523	0.06	1	1	6	1	1	1	N		495	1278	495	1278	495	1278	495	1278	480	1253	461	1271	463	1307	466	1327	466	1327	466	1327	466	1327	6
AH	1	BECAUSE	664	1522	1339.586	1339.563	1339.633	0.07	6	3	4	2	6	0	N		559	1538	559	1538	559	1538	559	1538	664	1522	725	1468	728	1419	719	1385	719	1385	719	1385	719	1385	6
AY	1	I	797	1606	1339.741	1339.693	1339.923	0.23	41	0	0	0	0	0	N		622	1293	622	1293	767	1220	793	1517	764	1782	750	1817	854	1840	891	2030	1017	1690	1037	1619	1037	1619	5
AE	1	AM	924	1591	1339.986	1339.923	1340.113	0.19	3	4	1	2	0	0	N		966	1594	966	1594	945	1584	901	1586	943	1588	915	1348	900	1402	906	1414	840	1315	759	1248	759	1248	5
EH	1	BETTER	757	1674	1340.31	1340.273	1340.383	0.11	2	1	4	1	1	1	N		632	1592	632	1592	632	1592	662	1623	772	1677	833	1705	818	1733	769	1777	755	1821	755	1821	755	1821	5
AH	0	BETTER	466	1542	1340.57	1340.553	1340.603	0.05	*	0	0	0	3	0	N		471	1593	471	1593	471	1593	471	1593	461	1567	482	1434	438	1450	419	1469	419	1469	419	1469	419	1469	5
AH	1	BUT	591	1300	1340.683	1340.663	1340.723	0.06	6	1	4	1	1	0	N		619	1397	619	1397	619	1397	619	1397	590	1309	593	1291	586	1291	580	1282	580	1282	580	1282	580	1282	5
AY	1	I'M	779	1381	1341.143	1341.103	1341.183	0.08	41	4	1	2	0	0	N	m	667	1508	667	1508	667	1508	685	1443	736	1366	775	1368	779	1382	764	1373	753	1409	753	1409	753	1409	5
AO	1	MORE	479	851	1341.32	1341.303	1341.353	0.05	64	6	4	2	2	0	N		470	845	470	845	470	845	470	845	475	847	483	881	483	871	480	852	480	852	480	852	480	852	6
EH	1	DEDICATED	746	1893	1341.543	1341.513	1341.603	0.09	2	1	4	2	3	2	N		703	1922	703	1922	703	1922	724	1925	746	1890	730	1849	717	1800	665	1738	625	1725	625	1725	625	1725	5
AH	0	DEDICATED	512	2155	1341.71	1341.693	1341.743	0.05	*	1	6	1	3	2	N		510	2120	510	2120	510	2120	510	2120	512	2140	502	2216	473	2231	468	2214	468	2214	468	2214	468	2214	5
EY	0	DEDICATED	600	2335	1341.875	1341.863	1342.003	0.14	21	1	4	1	6	1	N		600	2335	600	2335	600	2333	574	2320	556	2319	549	2334	543	2385	529	2383	512	2341	512	2339	512	2339	5
AH	0	THAN	525	1884	1342.24	1342.223	1342.273	0.05	*	4	4	2	3	0	N		515	1867	515	1867	515	1867	515	1867	521	1877	510	1905	470	1926	456	1912	456	1912	456	1912	456	1912	5
IY	1	SHE	417	2427	1342.523	1342.483	1342.603	0.12	12	0	0	0	5	0	N		744	2793	744	2793	744	2793	404	2529	419	2423	443	2467	463	2482	484	2405	520	2387	520	2387	520	2387	4
AH	1	THE	564	1534	1343.38	1343.353	1343.433	0.08	6	0	0	0	3	0	N		568	1540	568	1540	568	1540	570	1541	564	1534	550	1476	534	1407	489	1377	484	1355	484	1355	484	1355	5
IY	1	REASON	421	2334	1343.54	1343.493	1343.633	0.14	11	3	4	2	7	1	N		465	2226	465	2226	463	2231	425	2329	424	2336	441	2364	453	2347	479	2214	484	2159	484	2173	484	2173	4
AH	0	REASON	618	1700	1343.736	1343.703	1343.803	0.1	*	4	4	2	3	0	N		515	1762	515	1762	515	1762	566	1742	620	1698	625	1683	589	1673	478	1636	427	1617	427	1617	427	1617	5
AH	1	UM	792	1642	1344.26	1344.223	1344.333	0.11	6	4	1	2	0	0	N		1146	2078	1146	2078	1146	2078	915	1927	785	1639	722	1611	725	1601	705	1580	629	1527	629	1527	629	1527	5
AH	0	AND	1012	1724	1344.786	1344.743	1344.873	0.13	*	4	4	2	0	3	N		884	1992	884	1992	884	1992	1153	2083	1013	1718	994	1687	970	1648	910	1572	821	1584	821	1584	821	1584	5
AY	1	I	832	1544	1344.971	1344.963	1345.073	0.11	41	0	0	0	0	0	N		782	1522	782	1522	782	1522	831	1539	813	1582	759	1710	714	1561	679	1650	717	1911	717	1911	717	1911	4
IH	1	WITH	569	1650	1345.523	1345.503	1345.563	0.06	1	3	3	2	9	0	N		568	1490	568	1490	568	1490	568	1490	569	1635	567	1743	566	1828	553	1767	553	1767	553	1767	553	1767	5
AY	1	MY	780	1350	1345.731	1345.713	1345.783	0.07	41	0	0	0	2	0	N		439	1026	439	1026	439	1026	511	1055	740	1222	776	1400	697	1577	616	1719	588	1733	588	1733	588	1733	5
EH	1	PARENTS	836	1752	1345.986	1345.943	1346.073	0.13	2	6	4	2	1	1	N		922	1539	922	1539	922	1539	880	1655	833	1744	863	1713	870	1705	823	1644	771	1643	771	1643	771	1643	5
AH	0	PARENTS	603	1705	1346.17	1346.153	1346.203	0.05	*	4	4	2	7	3	N		605	1683	605	1683	605	1683	605	1683	604	1694	598	1746	569	1787	558	1781	558	1781	558	1781	558	1781	5
IH	1	IT	546	1915	1346.54	1346.493	1346.633	0.14	1	1	4	1	0	0	N		942	1713	942	1713	923	1709	558	1782	550	1828	557	1070	550	1076	531	1119	514	1121	513	1140	513	1140	6
AH	1	WAS	538	1098	1346.766	1346.733	1346.833	0.1	6	3	4	2	9	0	N		513	1035	513	1035	513	1035	520	1061	541	1106	565	1186	567	1278	528	1371	507	1406	507	1406	507	1406	5
IY	0	VERY	602	2177	1347.103	1347.083	1347.143	0.06	12	0	0	0	7	0	N		608	2133	608	2133	608	2133	608	2133	603	2171	603	2216	606	2220	597	2207	597	2207	597	2207	597	2207	4
AH	1	MUCH	780	1217	1347.296	1347.253	1347.383	0.13	6	2	5	1	2	0	N		742	1134	742	1134	742	1134	763	1178	791	1230	850	1286	818	1337	815	1380	801	1382	801	1382	801	1382	5
AY	1	LIKE	791	1402	1347.682	1347.643	1347.793	0.15	47	1	6	1	7	0	N		627	1090	627	1090	702	1101	782	1252	791	1410	773	1595	720	1779	662	1985	567	2171	532	2191	532	2191	5
IH	1	WE'RE	541	2248	1348.33	1348.313	1348.363	0.05	1	0	0	0	9	0	N		541	2192	541	2192	541	2192	541	2192	541	2218	536	2357	521	2379	517	2371	517	2371	517	2371	517	2371	3
AH	0	GONNA	515	1913	1348.533	1348.513	1348.573	0.06	*	0	0	0	4	0	N		525	1869	525	1869	525	1869	525	1869	517	1909	498	1936	507	1916	521	1886	521	1886	521	1886	521	1886	5
IY	1	TREAT	465	2396	1348.736	1348.713	1348.783	0.07	11	1	4	1	8	0	N		431	2332	431	2332	431	2332	431	2332	465	2396	476	2399	443	2415	440	2461	440	2461	440	2461	440	2461	6
IY	1	EQUALLY	423	2558	1349.043	1348.973	1349.183	0.21	11	1	6	1	0	2	N		381	2511	381	2511	400	2555	400	2513	421	2581	408	2614	415	2694	438	2690	483	2717	499	2721	499	2721	4
IY	0	EQUALLY	503	2460	1349.53	1349.463	1349.663	0.2	12	0	0	0	7	0	N		532	2273	532	2273	544	2338	518	2380	492	2503	483	2533	464	2571	394	2601	854	2574	1079	2535	1079	2535	4
OW	1	SO	671	1699	1350.622	1350.603	1350.923	0.32	63	0	0	0	3	0	N		646	1703	646	1703	695	1678	679	1898	653	2062	583	2145	515	2012	503	1842	531	1741	1061	2443	1061	2443	4
AY	1	MY	848	1437	1351.49	1351.483	1351.543	0.06	41	0	0	0	2	0	N		639	1077	639	1077	639	1077	693	1113	846	1384	832	1618	775	1813	715	1934	703	1953	703	1953	703	1953	5
IH	1	SISTER	539	1925	1351.683	1351.663	1351.723	0.06	1	3	4	1	3	4	N		521	1932	521	1932	521	1932	521	1932	538	1925	540	1932	524	1966	495	1985	495	1985	495	1985	495	1985	5
AA	1	STARTED	717	1275	1352.106	1352.083	1352.153	0.07	44	6	4	2	3	4	N		742	1345	742	1345	742	1345	742	1345	717	1275	687	1237	704	1213	753	1218	753	1218	753	1218	753	1218	5
AH	0	STARTED	506	1924	1352.28	1352.263	1352.313	0.05	*	1	4	2	3	0	N		532	1868	532	1868	532	1868	532	1868	514	1899	506	1940	502	1916	500	1910	500	1910	500	1910	500	1910	5
AE	1	PIANO	873	1811	1352.563	1352.533	1352.623	0.09	3	4	4	2	0	1	N		717	1966	717	1966	717	1966	762	1933	879	1801	923	1660	981	1606	1005	1600	1005	1597	1005	1597	1005	1597	5
AH	0	PIANO	623	1964	1352.713	1352.693	1352.753	0.06	*	0	0	0	4	0	N		643	1923	643	1923	643	1923	643	1923	626	1960	586	1987	544	1957	525	1931	525	1931	525	1931	525	1931	5
EH	1	LESSONS	784	1761	1352.853	1352.823	1352.913	0.09	2	3	4	1	7	1	N		688	1733	688	1733	688	1733	712	1736	788	1763	826	1774	758	1766	623	1773	619	1769	619	1769	619	1769	5
AH	0	LESSONS	439	1677	1353.06	1353.043	1353.093	0.05	*	4	4	2	3	3	N		436	1705	436	1705	436	1705	436	1705	431	1692	498	1660	563	1695	570	1700	570	1700	570	1700	570	1700	5
OW	1	SO	616	1673	1353.72	1353.713	1353.843	0.13	63	0	0	0	3	0	N		615	1672	615	1672	615	1672	596	1599	567	1321	522	1115	504	1021	507	964	534	943	534	943	534	943	5
AY	1	I	716	1355	1353.918	1353.843	1353.993	0.15	41	0	0	0	0	0	N		533	944	533	944	552	941	635	984	682	1087	707	1220	721	1479	692	1794	569	1893	602	2003	602	2003	5
AA	1	STARTED	745	1310	1354.21	1354.183	1354.263	0.08	44	6	4	2	3	4	N		723	1420	723	1420	723	1420	729	1407	745	1310	743	1261	722	1239	708	1236	709	1241	709	1241	709	1241	5
AE	1	PIANO	745	1849	1354.696	1354.673	1354.743	0.07	3	4	4	2	0	1	N		724	1980	724	1980	724	1980	724	1980	745	1849	762	1745	773	1677	786	1636	786	1636	786	1636	786	1636	5
OW	0	PIANO	625	1863	1354.823	1354.803	1354.893	0.09	63	0	0	0	4	0	N		615	1812	615	1812	615	1812	621	1843	639	1935	641	2000	616	2003	596	1877	588	1850	588	1850	588	1850	5
EH	1	LESSONS	819	1706	1354.98	1354.953	1355.033	0.08	2	3	4	1	7	1	N		768	1667	768	1667	768	1667	779	1672	819	1706	830	1731	824	1751	823	1798	823	1805	823	1805	823	1805	5
AH	0	LESSONS	615	1869	1355.18	1355.163	1355.213	0.05	*	4	4	2	3	3	N		661	1877	661	1877	661	1877	661	1877	637	1873	516	1763	478	1671	492	1667	492	1667	492	1667	492	1667	5
AY	1	LIKE	822	1489	1355.712	1355.683	1355.823	0.14	47	1	6	1	7	0	N		678	1235	678	1235	712	1235	807	1349	816	1545	772	1757	702	1923	592	1899	532	1845	586	1870	586	1870	5
AE	1	THAT	884	1469	1355.96	1355.903	1356.073	0.17	3	1	4	1	3	0	N		842	1555	842	1555	860	1511	875	1461	891	1476	916	1476	922	1478	932	1471	945	1485	948	1486	948	1486	5
AH	0	AND	950	1533	1356.166	1356.133	1356.233	0.1	*	4	4	2	0	3	N		917	1488	917	1488	917	1488	937	1499	948	1541	929	1589	894	1613	830	1659	788	1675	788	1675	788	1675	5
OW	1	KNOW	756	1848	1356.57	1356.563	1356.753	0.19	63	0	0	0	4	0	N		756	1848	756	1848	754	1852	748	1856	681	1904	632	1917	584	1914	515	1953	403	2002	424	2013	424	2013	4
IH	1	LITTLE	729	2003	1357.04	1357.023	1357.073	0.05	1	1	4	1	7	1	N		715	1970	715	1970	715	1970	715	1970	722	1988	747	2043	758	2018	758	1993	758	1993	758	1993	758	1993	4
AH	0	LITTLE	638	1345	1357.12	1357.103	1357.153	0.05	*	5	4	2	3	0	N		643	1364	643	1364	643	1364	643	1364	640	1357	631	1287	627	1221	629	1205	629	1205	629	1205	629	1205	5
IH	1	THINGS	624	1953	1357.28	1357.263	1357.313	0.05	1	4	6	2	3	3	N		612	1930	612	1930	612	1930	612	1930	617	1945	628	2027	599	2113	586	2147	586	2147	586	2147	586	2147	5
AY	1	LIKE	695	1389	1357.498	1357.473	1357.533	0.06	47	1	6	1	7	0	N	s	693	1473	693	1473	693	1473	692	1330	694	1231	691	1311	689	1456	631	1574	614	1605	614	1605	614	1605	5
AY	1	I'D	789	1329	1357.626	1357.633	1357.693	0.06	41	1	4	2	0	0	N	s	883	1356	883	1356	883	1356	824	1340	755	1295	730	1370	691	1462	637	1502	614	1514	614	1514	614	1514	5
AO	1	WANTED	585	828	1357.843	1357.823	1357.883	0.06	53	4	4	2	9	4	N		556	892	556	892	556	892	556	892	581	834	616	791	624	831	609	875	609	875	609	875	609	875	6
AH	1	LEARN	723	1608	1358.306	1358.273	1358.373	0.1	6	4	4	2	7	0	N		681	1581	681	1581	681	1581	714	1591	724	1611	727	1628	704	1630	696	1661	702	1671	702	1671	702	1671	5
AY	0	VIOLIN	838	1467	1358.686	1358.613	1358.763	0.15	41	0	0	0	1	2	N		579	1067	579	1067	613	1063	747	1095	783	1178	827	1336	826	1580	788	1713	765	1783	757	1786	757	1786	5
IH	1	VIOLIN	609	2029	1358.876	1358.853	1358.923	0.07	1	4	4	2	7	0	N		587	1992	587	1992	587	1992	587	1992	609	2029	608	2069	599	2093	585	2053	585	2053	585	2053	585	2053	4
AY	1	MY	738	1171	1359.287	1359.273	1359.333	0.06	41	0	0	0	2	0	N	m	431	1041	431	1041	431	1041	486	1058	694	1117	733	1183	714	1121	653	939	643	903	643	903	643	903	6
AH	1	MUM	699	1026	1359.44	1359.423	1359.473	0.05	6	4	1	2	2	0	N		691	1031	691	1031	691	1031	691	1031	696	1028	702	1020	674	998	661	990	661	990	661	990	661	990	5
AY	1	LIKE	797	1498	1359.767	1359.743	1359.823	0.08	47	1	6	1	7	0	N		770	1273	770	1273	770	1273	777	1324	788	1405	795	1530	768	1675	724	1783	702	1801	702	1801	702	1801	5
OW	1	NO	751	1696	1360.8	1360.793	1360.933	0.14	63	0	0	0	4	0	N		751	1696	751	1696	751	1695	725	1723	693	1783	633	1775	590	1757	555	1335	536	1392	535	1414	535	1414	6
AE	1	THAT'S	817	1355	1361.05	1361.013	1361.123	0.11	3	1	4	1	3	3	N		788	1504	788	1504	788	1504	816	1427	817	1349	824	1371	842	1393	841	1394	841	1398	841	1398	841	1398	5
AH	0	GONNA	575	1371	1361.373	1361.353	1361.413	0.06	*	0	0	0	4	0	N		570	1379	570	1379	570	1379	570	1379	575	1372	560	1343	517	1409	497	1475	497	1475	497	1475	497	1475	5
AW	1	SOUND	883	1538	1361.536	1361.503	1361.673	0.17	42	4	4	2	3	3	N		769	1516	769	1516	833	1549	882	1543	897	1526	832	1475	755	1294	805	1442	701	1147	674	1106	674	1106	5
UW	1	TOO	393	1963	1361.862	1361.853	1361.953	0.1	73	0	0	0	3	0	N		393	1963	393	1963	393	1963	405	2053	468	2131	477	2128	465	2002	453	1715	433	1514	433	1514	433	1514	6
AE	1	BAD	903	1433	1362.096	1362.033	1362.223	0.19	3	1	4	2	1	0	N		791	1464	791	1464	802	1423	900	1374	890	1438	877	1500	846	1520	827	1584	711	1658	649	1718	649	1718	5
UW	1	YOU	456	1937	1362.39	1362.373	1362.423	0.05	72	0	0	0	9	0	N		463	1938	463	1938	463	1938	463	1938	460	1937	436	1918	419	1856	415	1846	415	1846	415	1846	415	1846	6
AH	0	CAN	562	1723	1362.47	1362.453	1362.503	0.05	*	4	4	2	6	0	N		577	1707	577	1707	577	1707	577	1707	567	1715	576	1730	612	1660	622	1634	622	1634	622	1634	622	1634	5
AH	1	LEARN	691	1481	1362.686	1362.653	1362.753	0.1	6	4	4	2	7	0	N		659	1445	659	1445	659	1445	681	1455	693	1489	704	1539	682	1558	653	1561	637	1567	637	1567	637	1567	5
IY	0	PIANO	459	2336	1363.03	1363.003	1363.083	0.08	11	0	0	0	1	2	N		374	2092	374	2092	374	2092	384	2114	459	2336	500	2465	532	2266	605	2016	618	1986	618	1986	618	1986	5
