vowel	stress	word	norm_F1	norm_F2	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	F1@0%	F2@0%	F1@10%	F2@10%	F1@20%	F2@20%	F1@30%	F2@30%	F1@40%	F2@40%	F1@50%	F2@50%	F1@60%	F2@60%	F1@70%	F2@70%	F1@80%	F2@80%	F1@90%	F2@90%	F1@100%	F2@100%	nFormants
IY	1	BE	554	2359	1044.358	1044.308	1044.457	0.149	12	0	0	0	1	0			572	2049	572	2049	578	2073	580	2316	535	2317	521	2082	504	1959	431	1908	500	1670	512	1650	512	1650	5
EH	1	LEFT	950	1753	1044.574	1044.498	1044.727	0.229	2	3	2	1	7	3			927	1974	927	1974	954	1732	933	1722	980	1776	1039	2008	920	1914	898	2058	899	2108	906	1693	906	1693	4
IY	1	CHEEK	532	2485	1046.086	1046.022	1046.213	0.191	11	1	6	1	5	0			723	2400	723	2400	539	2357	537	2445	527	2533	518	2521	471	2373	598	2333	656	2411	677	2516	677	2516	5
AH	1	MUM	644	1339	1047.176	1047.153	1047.223	0.07	6	4	1	2	2	0			640	1332	640	1332	640	1332	640	1332	643	1339	667	1375	705	1413	723	1411	723	1411	723	1411	723	1411	6
AE	1	HAD	834	1287	1047.37	1047.313	1047.483	0.17	3	1	4	2	0	0			728	1275	728	1275	768	1297	849	1268	835	1302	779	1408	777	1438	847	1391	865	1504	865	1503	865	1503	6
AH	1	COME	699	1483	1047.729	1047.712	1047.763	0.051	6	4	1	2	6	0			709	1511	709	1511	709	1511	709	1511	702	1494	693	1462	694	1430	693	1422	693	1422	693	1422	693	1422	5
AH	0	AND	530	1489	1047.832	1047.802	1047.893	0.091	*	4	4	2	0	3			526	1432	526	1432	526	1432	534	1452	529	1494	523	1565	545	1578	533	1586	521	1594	521	1594	521	1594	5
IY	0	RELEASE	468	1677	1048.116	1048.082	1048.183	0.101	11	5	4	2	7	1			514	1649	514	1649	514	1649	508	1686	466	1676	443	1679	436	1659	461	1663	481	1680	481	1680	481	1680	5
IY	1	RELEASE	417	2499	1048.245	1048.212	1048.312	0.1	11	3	4	1	7	0			367	2370	367	2370	367	2370	391	2417	423	2514	449	2609	460	2666	494	2600	521	2639	521	2639	521	2639	4
IY	1	ME	638	2326	1048.676	1048.643	1048.742	0.099	12	0	0	0	2	0			621	2218	621	2218	621	2218	624	2256	639	2333	624	2382	629	2408	641	2364	630	2379	630	2379	630	2379	4
AH	0	AND	582	1534	1050.796	1050.773	1050.843	0.07	*	4	4	2	0	3			571	1520	571	1520	571	1520	571	1520	582	1534	634	1495	625	1331	586	1181	586	1181	586	1181	586	1181	5
EY	1	PLAYED	701	1810	1051.133	1051.113	1051.233	0.12	21	1	4	2	8	0			691	1762	691	1762	691	1762	696	1840	639	1976	602	2076	573	2091	530	1981	477	1999	477	1999	477	1999	5
OW	0	CROQUET	553	1659	1051.509	1051.502	1051.552	0.05	62	1	6	1	8	1			553	1659	553	1659	553	1659	553	1659	551	1646	536	1590	520	1568	515	1583	515	1583	515	1583	515	1583	5
EY	1	CROQUET	724	1865	1051.758	1051.712	1051.873	0.161	22	0	0	0	6	0			698	1378	698	1378	689	1157	703	1446	693	1905	599	1507	575	1805	579	1720	599	1172	606	1190	606	1190	6
AH	0	A	672	1635	1051.893	1051.873	1051.932	0.059	*	0	0	0	0	0			672	1667	672	1667	672	1667	672	1667	673	1639	646	1579	607	1508	586	1468	586	1468	586	1468	586	1468	5
AA	1	LOT	674	947	1052.022	1051.992	1052.083	0.091	5	1	4	1	7	0			701	1025	701	1025	701	1025	699	996	672	947	663	934	677	949	689	1034	691	1074	691	1074	691	1074	6
AE	1	FAMILY	944	1738	1052.465	1052.438	1052.518	0.08	3	4	1	2	1	1			935	1704	935	1704	935	1704	941	1703	944	1738	934	1698	910	1569	857	1482	850	1463	850	1463	850	1463	4
AH	1	FUN	657	1294	1053.877	1053.827	1053.978	0.151	6	4	4	2	1	0			575	1216	575	1216	552	1199	596	1254	675	1321	711	1436	712	1351	683	1246	637	1369	639	1429	639	1429	6
AE	1	FACT	786	1358	1055.27	1055.253	1055.303	0.05	3	1	6	1	1	3			776	1358	776	1358	776	1358	776	1358	781	1358	800	1361	815	1363	816	1360	816	1360	816	1360	816	1360	5
EY	1	THEY	690	1786	1055.424	1055.412	1055.513	0.101	22	0	0	0	3	0			690	1786	690	1786	690	1786	673	1864	624	2010	561	2143	533	2048	529	1798	527	1660	527	1660	527	1660	5
AO	1	ALL	554	1255	1055.53	1055.513	1055.563	0.05	53	5	4	2	0	0			545	1297	545	1297	545	1297	545	1297	550	1276	571	1176	584	1098	584	1071	584	1071	584	1071	584	1071	6
EY	1	THEY	585	1546	1055.735	1055.722	1055.772	0.05	22	0	0	0	3	0			585	1546	585	1546	585	1546	585	1546	582	1543	561	1514	533	1441	525	1404	525	1404	525	1404	525	1404	6
ER	0	WERE	501	937	1055.885	1055.852	1055.952	0.1	94	0	0	0	9	0			491	924	491	924	491	924	495	933	501	936	509	942	514	955	525	996	541	1006	541	1006	541	1006	6
IY	1	WEEKS	521	2428	1057.498	1057.478	1057.537	0.059	11	1	6	1	9	3			522	2262	522	2262	522	2262	522	2262	522	2410	518	2509	492	2530	451	2552	451	2552	451	2552	451	2552	4
OW	1	AGO	573	1770	1057.847	1057.817	1057.937	0.12	63	0	0	0	6	0			524	1915	524	1915	524	1915	566	1814	581	1635	585	1483	565	1349	550	988	548	989	548	989	548	989	6
EY	1	PLAYED	655	1926	1058.604	1058.578	1058.677	0.099	21	1	4	2	8	0			652	1802	652	1802	652	1802	653	1866	643	2029	553	2170	480	2234	473	2221	502	2242	502	2242	502	2242	4
UW	1	HUGE	448	1717	1059.101	1059.068	1059.168	0.1	72	2	5	2	9	0			456	1754	456	1754	456	1754	462	1731	442	1713	385	1660	391	1704	391	1647	377	1600	377	1600	377	1600	6
AA	1	GOT	631	1097	1060.784	1060.758	1060.837	0.079	5	1	4	1	6	0			606	1093	606	1093	606	1093	610	1092	632	1097	623	1098	581	1084	523	1063	523	1061	523	1061	523	1061	6
IH	1	BIT	540	1741	1061.007	1060.977	1061.068	0.091	1	1	4	1	1	0			537	1608	537	1608	537	1608	514	1607	544	1752	592	1873	603	1863	596	1857	603	1859	603	1859	603	1859	5
AW	1	OUT	791	1602	1061.112	1061.097	1061.247	0.15	42	1	4	1	0	0			783	1611	783	1611	791	1602	829	1499	765	1439	769	1458	681	1419	568	1466	457	1383	453	1374	453	1374	5
AE	1	YEAH	649	1909	1064.391	1064.348	1064.478	0.13	3	0	0	0	9	0			525	1943	525	1943	525	1943	583	1925	669	1898	718	1837	778	1785	830	1745	829	1744	829	1744	829	1744	5
AH	1	FUN	675	1384	1065.635	1065.612	1065.682	0.07	6	4	4	2	1	0			638	1353	638	1353	638	1353	638	1353	675	1384	682	1422	676	1489	659	1524	659	1524	659	1524	659	1524	5
AH	1	UM	820	1661	1071.615	1071.558	1071.728	0.17	6	4	1	2	0	0			956	1713	956	1713	908	1761	851	1647	808	1663	815	1654	858	1752	786	1742	702	1670	686	1668	686	1668	5
OW	1	OH	666	1327	1071.849	1071.838	1072.087	0.249	63	0	0	0	0	0			666	1327	666	1327	649	1297	592	1298	496	1188	464	1048	451	1018	438	965	422	1106	394	1106	394	1106	6
EH	1	YES	699	1891	1072.922	1072.892	1072.983	0.091	2	3	4	1	9	0			625	1977	625	1977	625	1977	654	1937	702	1888	714	1866	693	1884	683	1877	687	1872	687	1872	687	1872	5
AH	0	IF	395	1333	1074.093	1074.043	1074.193	0.15	*	3	2	1	0	0			1021	2005	1021	2005	1027	1961	373	1346	395	1351	407	1535	493	1715	511	1885	450	1873	446	1860	446	1860	5
AY	1	I	756	1288	1074.304	1074.243	1074.393	0.15	41	0	0	0	0	0		m	481	1581	481	1581	576	1666	665	1782	662	1379	756	1293	710	1266	653	1175	615	1115	602	1075	602	1075	6
AH	0	ALLOWED	588	1461	1074.592	1074.572	1074.632	0.06	*	5	4	2	0	1			587	1459	587	1459	587	1459	587	1459	589	1461	558	1466	518	1485	508	1532	508	1532	508	1532	508	1532	5
AW	1	ALLOWED	905	1564	1074.733	1074.673	1075.022	0.349	42	1	4	2	7	0			604	1595	617	1582	906	1559	919	1597	962	1554	951	1556	825	1419	722	1424	625	1269	541	1262	539	1263	5
AO	1	OFTEN	753	1046	1076.071	1076.038	1076.137	0.099	53	3	2	1	0	1			692	1141	692	1141	692	1141	731	1134	756	1023	754	966	756	899	635	874	554	885	554	885	554	885	6
AY	1	I	741	1424	1076.394	1076.367	1076.447	0.08	41	0	0	0	0	0		m	566	1519	566	1519	566	1519	650	1510	723	1476	741	1424	724	1327	688	1349	657	1414	657	1414	657	1414	5
AY	1	I	701	1292	1076.927	1076.898	1076.957	0.059	41	0	0	0	0	0		m	499	1476	499	1476	499	1476	524	1452	623	1425	690	1393	701	1282	685	1178	681	1169	681	1169	681	1169	6
IY	0	THE	429	2418	1077.456	1077.432	1077.503	0.071	12	0	0	0	3	0			407	2396	407	2396	407	2396	407	2396	427	2417	465	2407	504	2352	530	2267	530	2267	530	2267	530	2267	5
OY	1	ANNOYING	545	961	1077.723	1077.683	1077.803	0.12	61	0	0	0	4	1			530	878	530	878	530	878	533	881	545	997	540	1271	539	1616	543	1868	545	2047	545	2047	545	2047	5
ER	0	SISTER	569	1713	1078.395	1078.372	1078.442	0.07	94	0	0	0	3	0			549	1702	549	1702	549	1702	549	1702	569	1713	569	1719	563	1710	563	1701	563	1701	563	1701	563	1701	5
EY	1	THEY	685	1808	1079.651	1079.638	1079.728	0.09	22	0	0	0	3	0			685	1808	685	1808	685	1808	681	1831	660	1827	654	1641	665	1781	681	2086	685	2037	685	2037	685	2037	6
AE	1	HAD	891	1401	1079.815	1079.788	1079.868	0.08	3	1	4	2	0	0			947	1424	947	1424	947	1424	947	1421	891	1401	762	1383	676	1398	641	1416	643	1415	643	1415	643	1415	5
AE	1	GANGS	1018	1534	1080.067	1080.007	1080.187	0.18	3	4	6	2	6	3			595	2057	595	2057	652	1925	892	1640	1029	1495	1028	1361	943	1335	952	1397	863	1511	784	1543	784	1543	5
AY	1	I	795	1451	1080.57	1080.537	1080.618	0.081	41	0	0	0	0	0		m	516	1546	516	1546	516	1546	631	1539	752	1528	794	1469	792	1418	778	1338	754	1217	754	1217	754	1217	5
IY	0	THE	461	2325	1080.884	1080.858	1080.937	0.079	12	0	0	0	3	0			461	2258	461	2258	461	2258	462	2269	461	2327	460	2188	467	1721	480	1601	482	1675	482	1675	482	1675	6
IY	0	ONLY	450	2374	1081.131	1081.098	1081.197	0.099	12	0	0	0	7	0			432	1384	432	1384	432	1384	441	1850	451	2463	452	2460	386	1980	368	1496	393	1688	393	1688	393	1688	6
IH	1	LITTLE	576	1832	1082.374	1082.357	1082.407	0.05	1	1	4	1	7	1			555	1802	555	1802	555	1802	555	1802	566	1817	600	1878	589	1894	582	1896	582	1896	582	1896	582	1896	5
AY	1	I	828	1496	1083.196	1083.173	1083.232	0.059	41	0	0	0	0	0		m	830	1611	830	1611	830	1611	821	1610	833	1608	828	1535	781	1372	801	1359	808	1377	808	1377	808	1377	6
AH	1	MUM	708	1211	1083.549	1083.532	1083.582	0.05	6	4	1	2	2	0			699	1194	699	1194	699	1194	699	1194	706	1202	685	1259	616	1289	595	1292	595	1292	595	1292	595	1292	5
EH	1	SAID	726	1704	1083.859	1083.832	1083.912	0.08	2	1	4	2	3	0			704	1665	704	1665	704	1665	712	1670	726	1704	720	1736	705	1764	644	1748	635	1744	635	1744	635	1744	5
AO	0	FOURTEEN	549	870	1084.365	1084.342	1084.412	0.07	64	6	4	2	1	4			545	847	545	847	545	847	545	847	549	870	549	887	537	821	521	772	521	772	521	772	521	772	6
IY	1	FOURTEEN	393	2643	1084.629	1084.582	1084.723	0.141	11	4	4	2	3	0			603	2688	603	2688	518	2681	371	2622	400	2651	422	2622	399	2631	416	2646	440	2630	440	2630	440	2630	4
AH	2	UNANNOUNCED	812	1560	1085.054	1085.037	1085.087	0.05	6	4	4	2	0	2			810	1553	810	1553	810	1553	810	1553	810	1556	810	1588	783	1612	770	1617	770	1617	770	1617	770	1617	5
AW	1	UNANNOUNCED	799	1733	1085.33	1085.308	1085.468	0.16	42	4	4	2	4	3			763	1754	763	1754	782	1744	840	1703	835	1581	805	1538	757	1423	696	1490	694	1638	673	1634	673	1634	5
OY	1	BOYS	460	877	1085.757	1085.697	1085.877	0.18	61	3	4	2	1	0			499	839	499	839	503	791	478	781	464	894	475	1058	448	1369	432	1260	406	928	391	999	391	999	6
EY	1	CAME	575	1989	1086.09	1086.078	1086.148	0.07	21	4	1	2	6	0			575	1989	575	1989	575	1989	575	1989	573	2033	572	2108	517	2090	433	1897	433	1897	433	1897	433	1897	5
AY	1	MY	810	1820	1086.454	1086.398	1086.527	0.129	41	0	0	0	2	0		m	397	1090	397	1090	412	1094	430	1229	436	1216	762	1649	477	1393	523	1249	856	1710	876	1722	876	1722	6
AA	1	WASN'T	498	1170	1087.94	1087.923	1087.973	0.05	5	3	4	2	9	1			499	1159	499	1159	499	1159	499	1159	498	1164	496	1188	486	1263	474	1254	474	1254	474	1254	474	1254	6
IH	0	EXPECTING	574	1990	1088.142	1088.122	1088.182	0.06	1	1	6	1	0	5			585	1896	585	1896	585	1896	585	1896	576	1978	557	2080	513	2130	485	2114	485	2114	485	2114	485	2114	5
EH	1	EXPECTING	743	1807	1088.419	1088.382	1088.492	0.11	2	1	6	1	1	4			646	1575	646	1575	646	1575	695	1696	745	1814	734	1824	727	1893	718	1904	732	1885	732	1885	732	1885	5
IH	0	EXPECTING	386	1834	1088.789	1088.763	1088.842	0.079	1	4	6	2	3	0			385	1763	385	1763	385	1763	385	1775	386	1836	415	1928	452	2001	445	1939	441	1928	441	1928	441	1928	6
EH	1	THEM	629	1684	1089.032	1088.992	1089.112	0.12	2	4	1	2	3	0			540	1703	540	1703	540	1703	575	1685	633	1681	628	1637	630	1551	589	1430	591	1383	591	1383	591	1383	5
AE	1	YEAH	570	1976	1091.656	1091.622	1091.723	0.101	3	0	0	0	9	0			473	1732	473	1732	473	1732	504	1906	574	1970	638	1874	713	1835	714	1748	681	1703	681	1703	681	1703	5
AH	1	FUN	854	1459	1092.199	1092.102	1092.392	0.29	6	4	4	2	1	0			849	1314	849	1314	793	1366	811	1191	866	1581	671	1316	618	1133	481	1108	942	1439	808	1366	808	1366	6
EY	1	PLAY	650	2074	1107.009	1106.997	1107.148	0.151	22	0	0	0	8	0			650	2074	650	2074	630	1912	582	1471	677	1972	580	1389	446	1291	442	1713	439	1717	439	1710	439	1710	6
AA	1	DOGS	718	1157	1109.778	1109.718	1109.897	0.179	5	1	6	2	3	3			562	1537	562	1537	591	1457	700	1259	694	1166	673	1211	693	1149	590	1181	425	1149	457	1197	457	1197	6
AH	0	A	635	1438	1110.087	1110.057	1110.148	0.091	*	0	0	0	0	0			658	1515	658	1515	658	1515	657	1496	633	1434	547	1422	455	1404	417	1383	418	1387	418	1387	418	1387	5
AA	1	LOT	697	1019	1110.241	1110.177	1110.368	0.191	5	1	4	1	7	0			703	1403	703	1403	752	1343	737	1133	674	1019	699	966	715	930	713	968	710	1058	721	1068	721	1068	5
EH	1	NEVER	689	1848	1110.774	1110.737	1110.848	0.111	2	3	2	2	4	1			637	1713	637	1713	637	1713	652	1847	698	1858	747	1960	729	1865	728	1875	717	1811	717	1811	717	1811	5
IH	1	KIDS	683	2286	1111.208	1111.178	1111.268	0.09	1	1	4	2	6	3			634	2272	634	2272	634	2272	658	2266	684	2286	676	2278	653	2225	613	2133	599	2093	599	2093	599	2093	4
AW	1	OUT	951	1598	1111.53	1111.478	1111.758	0.28	42	1	4	1	0	0			679	1569	679	1569	911	1613	985	1582	1189	1669	811	1473	684	1107	630	1108	541	1264	590	1254	590	1254	5
AY	1	LIKE	761	1534	1111.904	1111.828	1112.008	0.18	47	1	6	1	7	0		s	459	1262	459	1262	549	1318	697	1235	732	1330	760	1549	740	1735	696	1719	567	1663	533	1530	533	1530	5
IY	1	WE	385	2354	1112.148	1112.098	1112.248	0.15	12	0	0	0	9	0			469	2072	469	2072	471	2108	443	2309	371	2370	349	2349	342	2413	358	2448	368	2501	368	2492	368	2492	5
IY	0	BE	435	2265	1112.771	1112.708	1112.898	0.19	12	0	0	0	1	0			472	1975	472	1975	479	2072	467	2186	424	2304	386	2333	428	2243	425	2311	512	2115	572	2075	572	2075	5
AE	1	YEAH	604	1886	1113.187	1113.167	1113.227	0.06	3	0	0	0	9	0			600	1912	600	1912	600	1912	600	1912	605	1889	588	1869	552	1869	543	1868	543	1868	543	1868	543	1868	4
EY	1	THEY'VE	664	2050	1113.344	1113.298	1113.448	0.15	21	3	2	2	3	0			606	1829	606	1829	608	1839	651	1962	650	2119	610	2238	545	2269	453	2185	477	2117	500	2072	500	2072	5
AA	1	GOT	683	1173	1113.668	1113.588	1113.827	0.239	5	1	4	1	6	0			621	1262	621	1262	624	1138	672	1130	688	1162	674	1124	688	1148	707	1152	720	1172	747	1165	747	1165	5
AH	0	IT'S	583	1800	1114.416	1114.393	1114.463	0.07	*	1	4	1	0	3			681	1681	681	1681	681	1681	681	1681	583	1800	549	1829	519	1851	501	1850	501	1850	501	1850	501	1850	5
EY	1	MAINLY	574	2025	1114.685	1114.673	1114.752	0.079	21	4	4	2	2	1			574	2025	574	2025	574	2025	569	2054	532	2218	486	2286	435	2252	399	2168	394	2162	394	2162	394	2162	5
IY	0	MAINLY	449	2623	1114.866	1114.843	1114.912	0.069	12	0	0	0	7	0			455	2580	455	2580	455	2580	455	2580	449	2623	439	2574	431	2521	674	2816	674	2816	674	2816	674	2816	3
UW	1	SCHOOL	488	1268	1115.229	1115.162	1115.362	0.2	72	5	4	2	6	0			463	1566	463	1566	471	1507	483	1405	501	1228	524	1164	493	1101	446	1138	457	1234	471	1316	471	1316	5
AY	1	I	746	1549	1115.439	1115.422	1115.503	0.081	41	0	0	0	0	0		s	516	1382	516	1382	516	1382	604	1429	734	1500	715	1624	675	1659	609	1707	529	1704	529	1704	529	1704	5
ER	1	UNIVERSITY	541	1871	1116.244	1116.217	1116.297	0.08	94	3	4	1	1	2			543	1803	543	1803	543	1803	544	1814	541	1871	529	1900	524	1918	520	1900	520	1898	520	1898	520	1898	5
AH	0	UNIVERSITY	474	1794	1116.474	1116.457	1116.507	0.05	*	1	4	1	3	1			478	1773	478	1773	478	1773	478	1773	475	1784	480	1820	465	1846	466	1848	466	1848	466	1848	466	1848	5
IY	0	UNIVERSITY	457	2456	1116.651	1116.617	1116.718	0.101	12	0	0	0	3	0			467	2380	467	2380	467	2380	461	2435	457	2453	454	2334	448	2207	421	2049	414	2087	414	2087	414	2087	4
EH	1	THEY'RE	728	1722	1116.804	1116.757	1116.897	0.14	2	6	4	2	3	0			613	1450	613	1450	619	1447	697	1660	739	1698	812	1556	774	1688	755	1623	740	1209	738	1211	738	1211	6
EH	1	FRIENDS	718	1645	1117.154	1117.137	1117.188	0.051	2	4	4	2	8	3			720	1630	720	1630	720	1630	720	1630	719	1640	713	1661	704	1690	700	1696	700	1696	700	1696	700	1696	5
AA	1	NOT	554	1245	1118.365	1118.328	1118.438	0.11	5	1	4	1	4	0			506	1418	506	1418	506	1418	547	1369	552	1225	535	1055	574	1001	634	1028	648	1008	648	1008	648	1008	5
IY	1	REALLY	550	2000	1118.585	1118.528	1118.698	0.17	11	5	4	2	7	1			491	1571	491	1571	496	1676	537	1974	547	2000	498	2201	406	2286	417	2234	446	2206	442	2268	442	2268	5
IY	0	REALLY	417	2612	1118.747	1118.727	1118.787	0.06	12	0	0	0	7	0			432	2609	432	2609	432	2609	432	2609	419	2607	402	2643	400	2524	413	2364	413	2364	413	2364	413	2364	5
OW	1	GROWING	561	1711	1119.214	1119.207	1119.297	0.09	62	0	0	0	8	1			561	1711	561	1711	561	1711	559	1722	547	1702	535	1681	538	1752	537	1638	536	1568	536	1568	536	1568	4
IH	0	GROWING	530	1732	1119.314	1119.297	1119.348	0.051	1	4	6	2	0	0			527	1652	527	1652	527	1652	527	1652	529	1701	530	1847	507	1924	500	1933	500	1933	500	1933	500	1933	6
IY	1	SHE	469	2396	1128.245	1128.208	1128.318	0.11	12	0	0	0	5	0			855	2610	855	2610	855	2610	471	2418	468	2393	476	2302	450	2276	454	2254	492	2259	492	2259	492	2259	4
IH	1	LIVED	540	1984	1128.368	1128.348	1128.408	0.06	1	3	2	2	7	3			540	1973	540	1973	540	1973	540	1973	541	1983	535	1972	532	1920	535	1895	535	1895	535	1895	535	1895	4
EH	1	NEXT	693	1747	1128.584	1128.558	1128.637	0.079	2	1	6	1	4	3			707	1721	707	1721	707	1721	709	1728	694	1749	701	1783	677	1869	659	1973	658	1992	658	1992	658	1992	5
AO	1	DOOR	486	968	1128.96	1128.887	1129.107	0.22	64	6	4	2	3	0			498	1387	498	1387	496	1298	487	1056	493	932	522	958	532	846	521	885	609	1137	810	1441	810	1441	6
OY	1	POINTING	525	1299	1129.654	1129.627	1129.707	0.08	61	4	4	2	1	4			526	1099	526	1099	526	1099	526	1122	525	1299	527	1484	508	1536	488	1349	485	1311	485	1311	485	1311	6
AA	1	OPPOSITE	631	1193	1130.34	1130.297	1130.427	0.13	5	1	1	1	0	2			594	1414	594	1414	594	1414	631	1238	630	1190	612	1221	663	1268	691	1235	702	1221	702	1221	702	1221	5
AH	0	OPPOSITE	595	1799	1130.681	1130.658	1130.727	0.069	*	1	4	1	3	0			579	1772	579	1772	579	1772	579	1772	595	1799	606	1838	602	1867	596	1870	596	1870	596	1870	596	1870	5
AW	1	NOW	796	1629	1130.872	1130.817	1131.117	0.3	42	0	0	0	4	0			696	1701	696	1701	805	1656	845	1553	916	1485	847	1324	720	1199	710	1316	798	1602	625	1603	625	1603	5
AH	1	UM	694	1716	1132.519	1132.422	1132.713	0.291	6	4	1	2	0	0			757	1719	757	1719	727	1459	702	1697	685	1721	655	1684	614	1303	583	1015	517	1168	601	1095	601	1095	6
AY	1	I	903	1509	1134.747	1134.738	1134.797	0.059	41	0	0	0	0	0		m	793	1505	793	1505	793	1505	807	1476	890	1501	789	1239	661	1038	636	1246	653	1324	653	1324	653	1324	6
IY	1	SHE'S	499	2352	1135.085	1135.058	1135.138	0.08	11	3	4	2	5	0			481	2365	481	2365	481	2365	486	2368	499	2352	496	2307	478	2155	446	2121	446	2116	446	2116	446	2116	6
AW	1	ABOUT	799	1384	1135.331	1135.307	1135.447	0.14	42	1	4	1	1	0			757	1380	757	1380	761	1382	830	1399	844	1516	840	1550	806	1636	783	1509	754	1424	753	1419	753	1419	4
IY	0	THE	441	2282	1135.55	1135.507	1135.637	0.13	12	0	0	0	3	0			411	1862	411	1862	411	1862	459	2133	439	2302	442	2337	476	2264	535	2134	577	2036	577	2036	577	2036	4
OW	1	ONLY	569	1792	1135.644	1135.637	1135.727	0.09	62	4	4	2	0	1			569	1792	569	1792	569	1792	566	1768	558	1665	558	1570	556	1536	556	1552	555	1566	555	1566	555	1566	5
IY	0	ONLY	519	2571	1135.898	1135.828	1136.038	0.21	12	0	0	0	7	0			512	2229	512	2229	541	2371	528	2463	517	2590	485	2560	506	2437	477	2592	604	2498	485	2279	485	2279	5
OW	1	LOCAL	656	1622	1136.731	1136.723	1136.893	0.17	62	1	6	1	7	1			656	1622	656	1622	658	1636	578	1567	550	1443	490	1322	530	1377	562	1395	567	1461	582	1453	582	1453	5
EH	1	FRIEND	747	1613	1137.312	1137.262	1137.413	0.151	2	4	4	2	8	3			655	1424	655	1424	658	1442	678	1556	769	1628	779	1708	778	1685	776	1275	629	778	618	823	618	823	6
AE	1	YEAH	588	1688	1137.709	1137.643	1137.842	0.199	3	0	0	0	9	0			579	2017	579	2017	605	1919	644	1738	552	1727	673	1735	722	1633	682	1678	500	1473	530	1401	530	1401	5
IY	1	PEOPLE	400	2552	1137.994	1137.967	1138.047	0.08	11	1	1	1	1	1			407	2482	407	2482	407	2482	406	2516	400	2552	394	2373	390	2216	405	2223	411	2238	411	2238	411	2238	5
AH	0	PEOPLE	631	1542	1138.135	1138.108	1138.188	0.08	*	5	4	2	1	0			598	1821	598	1821	598	1821	605	1790	631	1542	615	1390	591	1386	552	1550	547	1585	547	1585	547	1585	5
OW	1	DON'T	561	1559	1138.315	1138.287	1138.597	0.31	62	4	4	2	3	3			508	1594	508	1594	637	1551	629	1686	617	1752	535	1584	457	1424	685	1702	518	1587	464	1607	464	1607	5
OW	1	KNOW	698	1802	1139.055	1139.048	1139.187	0.139	63	0	0	0	4	0			698	1802	698	1802	697	1800	686	1768	668	1756	657	1764	649	1836	631	2009	621	2149	621	2162	621	2162	5
UW	1	DO	435	2400	1139.214	1139.207	1139.268	0.061	73	0	0	0	3	0			435	2400	435	2400	435	2400	435	2400	419	2467	387	2609	367	2520	400	2203	400	2203	400	2203	400	2203	5
AH	0	HM	311	1739	1144.411	1144.388	1144.458	0.07	*	4	1	2	0	0			311	1778	311	1778	311	1778	311	1778	311	1739	328	1716	326	1740	332	1756	332	1756	332	1756	332	1756	5
AA	1	PARK	819	1199	1148.389	1148.322	1148.523	0.201	44	6	4	2	1	3			595	1093	595	1093	636	1094	812	1206	822	1193	800	1140	779	1102	757	1111	735	1098	744	1111	744	1111	5
IH	1	IS	552	2030	1148.609	1148.582	1148.662	0.08	1	3	4	2	0	0			623	1923	623	1923	623	1923	616	1940	552	2030	525	2065	512	2084	504	2048	504	2034	504	2034	504	2034	5
AE	1	ACTUALLY	739	1368	1148.806	1148.762	1148.893	0.131	3	1	6	1	0	4			713	1453	713	1453	713	1453	730	1387	744	1360	773	1355	742	1411	770	1468	749	1494	749	1494	749	1494	5
IY	0	ACTUALLY	435	2245	1149.193	1149.153	1149.272	0.119	12	0	0	0	7	0			462	1982	462	1982	462	1982	455	2147	431	2249	426	2292	423	2291	423	2132	421	2144	421	2144	421	2144	4
IY	1	WE'VE	436	2109	1149.379	1149.332	1149.472	0.14	11	3	2	2	9	0			474	1953	474	1953	475	1977	470	2217	432	2081	459	1975	476	2029	504	2120	496	2052	504	2044	504	2044	5
IH	1	BEEN	475	2563	1149.999	1149.972	1150.053	0.081	1	4	4	2	1	0			473	2497	473	2497	473	2497	475	2509	475	2562	469	2571	471	2555	465	2500	463	2493	463	2493	463	2493	4
IH	1	HERE	489	2457	1150.226	1150.193	1150.293	0.1	14	6	4	2	0	0			483	2484	483	2484	483	2484	487	2484	490	2451	498	2399	507	2327	507	2246	505	2210	505	2210	505	2210	4
UW	1	TWO	455	2142	1150.665	1150.658	1150.778	0.12	73	0	0	0	3	0			455	2141	455	2141	455	2141	440	2124	405	2049	392	1903	378	1843	378	1807	385	1822	385	1822	385	1822	6
IH	1	YEARS	572	2025	1150.954	1150.898	1151.067	0.169	14	6	4	2	9	3			566	2208	566	2208	570	2150	574	2053	572	2014	558	853	559	1586	552	1588	554	1909	542	1889	542	1889	6
AE	1	HAD	857	1458	1151.916	1151.893	1151.963	0.07	3	1	4	2	0	0			886	1489	886	1489	886	1489	886	1489	857	1458	862	1430	899	1451	864	1488	864	1488	864	1488	864	1488	5
IH	0	TO	513	1919	1152.253	1152.223	1152.312	0.089	1	0	0	0	3	0			515	1826	515	1826	515	1826	514	1857	513	1921	514	1940	513	1933	511	1901	510	1887	510	1887	510	1887	5
AY	1	MIKE	930	1353	1152.744	1152.692	1152.853	0.161	47	1	6	1	2	0			491	1169	491	1169	639	1181	855	1248	924	1296	893	1484	817	1680	757	1684	658	1619	682	1715	682	1715	5
IH	1	ILL	516	1809	1153.109	1153.072	1153.182	0.11	1	5	4	2	0	0			456	1716	456	1716	456	1716	474	1751	523	1818	573	1853	587	1834	582	1789	584	1703	584	1703	584	1703	5
